date(year)	ssMean	ssStd	aaMean(nT)	aaStd(nT)
1.978454999999999927e+03	1.345999999999999943e+02	7.799999999999999822e+00	2.825833333333333286e+01	2.603074971174583041e+01
1.978538000000000011e+03	9.970000000000000284e+01	6.700000000000000178e+00	1.987903225806451601e+01	2.177990815094213417e+01
1.978623000000000047e+03	8.240000000000000568e+01	6.000000000000000000e+00	2.564919354838709609e+01	3.317539409778252946e+01
1.978707000000000107e+03	1.956999999999999886e+02	9.300000000000000711e+00	2.697500000000000142e+01	3.061670635998152790e+01
1.978789999999999964e+03	1.770999999999999943e+02	8.900000000000000355e+00	2.075403225806451601e+01	1.612751555368784295e+01
1.978874000000000024e+03	1.385000000000000000e+02	7.900000000000000355e+00	2.461250000000000071e+01	2.505235871297019301e+01
1.978958000000000084e+03	1.739000000000000057e+02	8.800000000000000711e+00	2.202419354838709609e+01	2.287235396636163998e+01
1.979041999999999916e+03	2.359000000000000057e+02	1.030000000000000071e+01	2.734677419354838790e+01	2.093463111489556283e+01
1.979123000000000047e+03	1.946999999999999886e+02	9.300000000000000711e+00	2.372767857142857295e+01	2.182666991574686577e+01
1.979203999999999951e+03	1.953000000000000114e+02	9.300000000000000711e+00	2.686290322580645196e+01	2.466316133538340694e+01
1.979288000000000011e+03	1.436999999999999886e+02	8.000000000000000000e+00	3.354583333333333428e+01	3.347346560046562303e+01
1.979371000000000095e+03	1.903000000000000114e+02	9.199999999999999289e+00	2.095161290322580783e+01	1.694171928221138046e+01
1.979454999999999927e+03	2.116999999999999886e+02	9.699999999999999289e+00	1.834166666666666501e+01	1.469948742492593041e+01
1.979538000000000011e+03	2.256999999999999886e+02	1.000000000000000000e+01	1.792741935483870819e+01	1.496052514770485153e+01
1.979623000000000047e+03	2.014000000000000057e+02	9.500000000000000000e+00	2.600403225806451601e+01	2.725647274174595225e+01
1.979707000000000107e+03	2.668999999999999773e+02	1.090000000000000036e+01	2.197916666666666785e+01	1.806549379264852107e+01
1.979789999999999964e+03	2.636000000000000227e+02	1.090000000000000036e+01	1.929435483870967616e+01	1.521823928192191921e+01
1.979874000000000024e+03	2.595000000000000000e+02	1.080000000000000071e+01	1.710833333333333428e+01	1.594720238439610860e+01
1.979958000000000084e+03	2.495999999999999943e+02	1.059999999999999964e+01	1.684274193548387188e+01	1.383119238548761132e+01
1.980041999999999916e+03	2.260999999999999943e+02	1.009999999999999964e+01	1.927419354838709609e+01	1.788847110692202591e+01
1.980124000000000024e+03	2.194000000000000057e+02	9.900000000000000355e+00	1.759913793103448398e+01	1.874853095711609541e+01
1.980205999999999904e+03	1.786999999999999886e+02	8.900000000000000355e+00	1.281854838709677402e+01	1.149278081214663239e+01
1.980289999999999964e+03	2.321999999999999886e+02	1.019999999999999929e+01	1.877916666666666501e+01	1.714318327029402411e+01
1.980373000000000047e+03	2.546999999999999886e+02	1.069999999999999929e+01	1.572177419354838790e+01	1.472651252149624490e+01
1.980455999999999904e+03	2.226999999999999886e+02	1.000000000000000000e+01	2.025416666666666643e+01	1.954604561811814278e+01
1.980539999999999964e+03	1.929000000000000057e+02	9.300000000000000711e+00	1.708467741935483986e+01	1.779625071221662225e+01
1.980624000000000024e+03	1.916999999999999886e+02	9.300000000000000711e+00	1.602016129032258007e+01	1.510699730972111254e+01
1.980708000000000084e+03	2.195999999999999943e+02	9.900000000000000355e+00	1.421666666666666679e+01	1.085447936209849829e+01
1.980790999999999940e+03	2.333000000000000114e+02	1.019999999999999929e+01	2.231451612903225978e+01	1.965195834265259123e+01
1.980874000000000024e+03	2.095000000000000000e+02	9.699999999999999289e+00	2.374583333333333357e+01	1.426731343452189371e+01
1.980958000000000084e+03	2.469000000000000057e+02	1.050000000000000000e+01	2.207258064516129181e+01	2.506995804874984302e+01
1.981041999999999916e+03	1.565999999999999943e+02	9.500000000000000000e+00	1.675403225806451601e+01	1.206935535062269160e+01
1.981123000000000047e+03	1.899000000000000057e+02	1.240000000000000036e+01	2.355357142857142705e+01	2.116298963053284865e+01
1.981203999999999951e+03	1.965999999999999943e+02	1.159999999999999964e+01	2.709274193548387188e+01	2.753127744299345281e+01
1.981288000000000011e+03	2.253000000000000114e+02	1.490000000000000036e+01	3.338333333333333286e+01	3.100555953731882397e+01
1.981371000000000095e+03	1.946999999999999886e+02	1.340000000000000036e+01	2.731048387096774022e+01	2.857284781088391057e+01
1.981454999999999927e+03	1.315999999999999943e+02	9.500000000000000000e+00	1.814583333333333215e+01	1.715054613237983716e+01
1.981538000000000011e+03	2.053000000000000114e+02	1.300000000000000000e+01	2.757258064516129181e+01	3.731755043889705092e+01
1.981623000000000047e+03	2.425000000000000000e+02	1.390000000000000036e+01	2.431048387096774022e+01	1.562167290279750809e+01
1.981707000000000107e+03	2.453000000000000114e+02	1.850000000000000000e+01	2.077083333333333215e+01	1.513968238236485853e+01
1.981789999999999964e+03	2.161999999999999886e+02	1.209999999999999964e+01	3.439516129032258362e+01	3.116587219203265491e+01
1.981874000000000024e+03	1.860000000000000000e+02	1.419999999999999929e+01	2.449166666666666714e+01	2.088480142485332536e+01
1.981958000000000084e+03	1.954000000000000057e+02	1.190000000000000036e+01	1.968145161290322420e+01	1.563518502596134319e+01
1.982041999999999916e+03	1.498000000000000114e+02	1.019999999999999929e+01	2.349193548387096797e+01	1.846596519133106540e+01
1.982123000000000047e+03	2.309000000000000057e+02	1.359999999999999964e+01	4.934821428571428470e+01	2.908153863997514676e+01
1.982203999999999951e+03	2.210999999999999943e+02	1.140000000000000036e+01	2.758870967741935587e+01	3.029771951834802479e+01
1.982288000000000011e+03	1.703000000000000114e+02	8.300000000000000711e+00	3.222916666666666430e+01	2.340124603460726505e+01
1.982371000000000095e+03	1.192999999999999972e+02	8.500000000000000000e+00	2.620967741935483986e+01	2.152802906398569505e+01
1.982454999999999927e+03	1.636999999999999886e+02	1.119999999999999929e+01	3.144999999999999929e+01	2.263951192053397676e+01
1.982538000000000011e+03	1.394000000000000057e+02	1.400000000000000000e+01	4.236693548387096797e+01	5.413839824747578433e+01
1.982623000000000047e+03	1.619000000000000057e+02	1.180000000000000071e+01	3.203629032258064768e+01	2.434452589550684110e+01
1.982707000000000107e+03	1.674000000000000057e+02	9.699999999999999289e+00	4.588750000000000284e+01	5.267977009330369498e+01
1.982789999999999964e+03	1.343000000000000114e+02	1.040000000000000036e+01	2.893548387096774022e+01	1.895824866668343844e+01
1.982874000000000024e+03	1.275000000000000000e+02	1.860000000000000142e+01	3.368333333333333002e+01	3.388853870493024800e+01
1.982958000000000084e+03	1.690000000000000000e+02	1.540000000000000036e+01	3.448387096774193594e+01	3.112655848435744943e+01
1.983041999999999916e+03	1.155000000000000000e+02	8.699999999999999289e+00	2.664919354838709609e+01	2.563079044244392080e+01
1.983123000000000047e+03	7.309999999999999432e+01	6.299999999999999822e+00	4.077678571428571530e+01	4.310073537270990585e+01
1.983203999999999951e+03	8.870000000000000284e+01	7.099999999999999645e+00	3.416935483870967971e+01	2.678776254494600551e+01
1.983288000000000011e+03	1.095999999999999943e+02	9.699999999999999289e+00	3.634583333333333144e+01	2.349860774540104913e+01
1.983371000000000095e+03	1.325000000000000000e+02	9.400000000000000355e+00	3.212500000000000000e+01	3.030683976085798648e+01
1.983454999999999927e+03	1.315000000000000000e+02	8.199999999999999289e+00	2.512916666666666643e+01	2.429686158002487417e+01
1.983538000000000011e+03	1.089000000000000057e+02	7.299999999999999822e+00	2.142338709677419217e+01	1.510561532457473533e+01
1.983623000000000047e+03	9.600000000000000000e+01	8.400000000000000355e+00	2.520967741935483986e+01	2.155273884008352425e+01
1.983707000000000107e+03	6.990000000000000568e+01	5.500000000000000000e+00	2.402916666666666501e+01	1.903864445381784165e+01
1.983789999999999964e+03	7.250000000000000000e+01	7.000000000000000000e+00	2.879435483870967616e+01	2.409327573980112547e+01
1.983874000000000024e+03	4.570000000000000284e+01	7.299999999999999822e+00	3.406250000000000000e+01	2.634467549778006656e+01
1.983958000000000084e+03	4.560000000000000142e+01	5.500000000000000000e+00	2.640322580645161210e+01	2.001588858996236553e+01
1.984041999999999916e+03	7.479999999999999716e+01	6.500000000000000000e+00	2.377016129032258007e+01	1.811409841157732004e+01
1.984124000000000024e+03	1.102000000000000028e+02	8.099999999999999645e+00	2.650431034482758719e+01	2.097288846073531943e+01
1.984205999999999904e+03	1.167000000000000028e+02	8.699999999999999289e+00	3.127419354838709609e+01	2.321388582976529236e+01
1.984289999999999964e+03	9.040000000000000568e+01	7.599999999999999645e+00	3.311666666666666714e+01	3.023799578161371571e+01
1.984373000000000047e+03	9.690000000000000568e+01	7.000000000000000000e+00	2.747983870967741993e+01	2.011337815035422238e+01
1.984455999999999904e+03	6.509999999999999432e+01	5.400000000000000355e+00	2.396666666666666501e+01	1.719904713122858197e+01
1.984539999999999964e+03	5.570000000000000284e+01	5.099999999999999645e+00	2.670967741935483986e+01	2.141007985157412818e+01
1.984624000000000024e+03	3.500000000000000000e+01	3.399999999999999911e+00	2.625000000000000000e+01	2.163111744537216197e+01
1.984708000000000084e+03	2.260000000000000142e+01	3.899999999999999911e+00	3.321666666666666856e+01	3.139683724340540749e+01
1.984790999999999940e+03	1.259999999999999964e+01	3.799999999999999822e+00	3.372580645161290391e+01	2.651698746746387059e+01
1.984874000000000024e+03	2.650000000000000000e+01	4.700000000000000178e+00	3.149166666666666714e+01	2.726062356627636163e+01
1.984958000000000084e+03	2.139999999999999858e+01	3.899999999999999911e+00	2.940322580645161210e+01	1.908931442137311763e+01
1.985041999999999916e+03	1.780000000000000071e+01	3.899999999999999911e+00	2.609274193548387188e+01	2.200154566926216049e+01
1.985123000000000047e+03	2.069999999999999929e+01	3.799999999999999822e+00	2.435714285714285765e+01	2.153313772788729352e+01
1.985203999999999951e+03	1.689999999999999858e+01	3.899999999999999911e+00	1.919758064516129181e+01	1.630200345747010715e+01
1.985288000000000011e+03	2.039999999999999858e+01	3.700000000000000178e+00	2.998333333333333428e+01	3.423253407051380748e+01
1.985371000000000095e+03	3.239999999999999858e+01	3.700000000000000178e+00	1.568951612903225801e+01	1.295698415818844396e+01
1.985454999999999927e+03	2.830000000000000071e+01	3.899999999999999911e+00	2.014999999999999858e+01	1.855920705921097991e+01
1.985538000000000011e+03	3.989999999999999858e+01	3.799999999999999822e+00	2.367741935483870819e+01	1.865564360995248094e+01
1.985623000000000047e+03	1.009999999999999964e+01	3.500000000000000000e+00	2.228225806451612812e+01	1.862211678652085922e+01
1.985707000000000107e+03	4.299999999999999822e+00	2.399999999999999911e+00	2.144166666666666643e+01	2.108901603257539747e+01
1.985789999999999964e+03	2.200000000000000000e+01	4.200000000000000178e+00	2.251612903225806406e+01	1.881638093436731296e+01
1.985874000000000024e+03	1.789999999999999858e+01	2.600000000000000089e+00	2.400833333333333286e+01	2.452940270822390545e+01
1.985958000000000084e+03	1.580000000000000071e+01	4.599999999999999645e+00	2.150000000000000000e+01	1.899596731397346971e+01
1.986041999999999916e+03	2.799999999999999822e+00	2.799999999999999822e+00	2.268145161290322420e+01	2.131407178268235469e+01
1.986123000000000047e+03	2.789999999999999858e+01	3.600000000000000089e+00	4.054017857142856940e+01	6.465739511320616373e+01
1.986203999999999951e+03	1.380000000000000071e+01	3.799999999999999822e+00	2.131451612903225978e+01	1.620153663335666039e+01
1.986288000000000011e+03	2.239999999999999858e+01	4.099999999999999645e+00	1.442500000000000071e+01	9.493561414629040129e+00
1.986371000000000095e+03	1.610000000000000142e+01	3.600000000000000089e+00	1.894354838709677580e+01	2.102391204632310462e+01
1.986454999999999927e+03	5.999999999999999778e-01	2.100000000000000089e+00	1.601249999999999929e+01	1.183479377724850679e+01
1.986538000000000011e+03	1.810000000000000142e+01	3.899999999999999911e+00	1.645967741935483986e+01	1.303957944697628157e+01
1.986623000000000047e+03	9.900000000000000355e+00	2.299999999999999822e+00	2.257258064516129181e+01	1.754288449959347318e+01
1.986707000000000107e+03	5.099999999999999645e+00	3.000000000000000000e+00	2.497083333333333499e+01	2.409121518947426566e+01
1.986789999999999964e+03	4.010000000000000142e+01	4.400000000000000355e+00	1.880645161290322420e+01	1.871655185164726376e+01
1.986874000000000024e+03	1.540000000000000036e+01	4.299999999999999822e+00	2.152083333333333215e+01	2.559475009916856081e+01
1.986958000000000084e+03	5.799999999999999822e+00	2.799999999999999822e+00	1.536693548387096797e+01	1.212329284140320951e+01
1.987041999999999916e+03	9.800000000000000711e+00	2.700000000000000178e+00	1.483064516129032206e+01	1.032669713787110766e+01
1.987123000000000047e+03	3.399999999999999911e+00	2.600000000000000089e+00	1.675892857142857295e+01	1.270140988779415459e+01
1.987203999999999951e+03	1.739999999999999858e+01	3.000000000000000000e+00	1.776612903225806406e+01	1.330571601094792022e+01
1.987288000000000011e+03	4.600000000000000000e+01	4.400000000000000355e+00	1.301666666666666750e+01	1.159308941664051140e+01
1.987371000000000095e+03	3.910000000000000142e+01	3.500000000000000000e+00	1.482661290322580605e+01	1.313293452251768123e+01
1.987454999999999927e+03	1.880000000000000071e+01	3.500000000000000000e+00	1.327083333333333393e+01	1.113017591829627051e+01
1.987538000000000011e+03	3.820000000000000284e+01	4.299999999999999822e+00	1.923387096774193594e+01	1.713824664073996118e+01
1.987623000000000047e+03	4.789999999999999858e+01	3.299999999999999822e+00	2.427016129032258007e+01	1.926271042395672950e+01
1.987707000000000107e+03	4.220000000000000284e+01	3.500000000000000000e+00	3.029166666666666785e+01	2.245640065895591064e+01
1.987789999999999964e+03	6.339999999999999858e+01	4.799999999999999822e+00	2.571774193548387188e+01	2.194313048647129349e+01
1.987874000000000024e+03	4.879999999999999716e+01	5.099999999999999645e+00	2.232916666666666572e+01	1.820176225824179639e+01
1.987958000000000084e+03	2.910000000000000142e+01	3.200000000000000178e+00	1.594758064516129004e+01	1.491701758065468297e+01
1.988041999999999916e+03	7.050000000000000000e+01	5.500000000000000000e+00	2.245161290322580783e+01	2.542124297064832206e+01
1.988124000000000024e+03	4.539999999999999858e+01	4.599999999999999645e+00	2.334482758620689680e+01	2.490762362461433099e+01
1.988205999999999904e+03	9.120000000000000284e+01	5.700000000000000178e+00	2.486290322580645196e+01	2.093281675689469878e+01
1.988289999999999964e+03	1.087999999999999972e+02	6.700000000000000178e+00	2.519166666666666643e+01	2.735531509394269634e+01
1.988373000000000047e+03	7.420000000000000284e+01	6.099999999999999645e+00	2.049193548387096797e+01	2.190227413724278804e+01
1.988455999999999904e+03	1.242999999999999972e+02	8.300000000000000711e+00	1.993333333333333357e+01	1.446388222051358063e+01
1.988539999999999964e+03	1.314000000000000057e+02	9.599999999999999645e+00	2.011290322580645196e+01	1.420512724189321396e+01
1.988624000000000024e+03	1.394000000000000057e+02	9.000000000000000000e+00	2.054032258064516014e+01	1.459087164564929928e+01
1.988708000000000084e+03	1.426999999999999886e+02	9.400000000000000355e+00	2.134583333333333499e+01	1.643754541607583164e+01
1.988790999999999940e+03	1.565000000000000000e+02	9.699999999999999289e+00	2.312096774193548399e+01	2.599646152780607622e+01
1.988874000000000024e+03	1.568000000000000114e+02	8.900000000000000355e+00	2.321249999999999858e+01	1.855152312929228486e+01
1.988958000000000084e+03	2.311999999999999886e+02	1.350000000000000000e+01	2.558064516129032384e+01	2.224156120296093775e+01
1.989041999999999916e+03	2.100999999999999943e+02	1.500000000000000000e+01	3.441935483870967971e+01	2.983992150982972902e+01
1.989123000000000047e+03	2.086999999999999886e+02	1.269999999999999929e+01	2.745535714285714235e+01	1.714975447182488466e+01
1.989203999999999951e+03	1.704000000000000057e+02	1.019999999999999929e+01	6.003629032258064768e+01	8.253817966473046397e+01
1.989288000000000011e+03	1.663000000000000114e+02	9.699999999999999289e+00	3.274583333333333002e+01	2.196052289842439720e+01
1.989371000000000095e+03	1.954000000000000057e+02	1.059999999999999964e+01	2.566532258064516014e+01	2.169763085162435701e+01
1.989454999999999927e+03	2.845000000000000000e+02	1.550000000000000000e+01	2.487916666666666643e+01	2.245490813398165741e+01
1.989538000000000011e+03	1.805000000000000000e+02	1.019999999999999929e+01	1.433064516129032206e+01	1.217792938474747366e+01
1.989623000000000047e+03	2.320000000000000000e+02	1.350000000000000000e+01	2.831451612903225978e+01	2.797474867582452873e+01
1.989707000000000107e+03	2.250999999999999943e+02	1.490000000000000036e+01	2.662500000000000000e+01	2.808500860482925532e+01
1.989789999999999964e+03	2.121999999999999886e+02	1.119999999999999929e+01	3.132661290322580783e+01	3.971727423173125260e+01
1.989874000000000024e+03	2.381999999999999886e+02	1.519999999999999929e+01	3.463750000000000284e+01	4.001559396556130821e+01
1.989958000000000084e+03	2.114000000000000057e+02	1.350000000000000000e+01	3.131854838709677580e+01	2.631722074175461756e+01
1.990041999999999916e+03	2.274000000000000057e+02	1.359999999999999964e+01	2.735483870967741993e+01	1.620095255482414132e+01
1.990123000000000047e+03	1.718000000000000114e+02	1.130000000000000071e+01	3.771875000000000000e+01	2.604625703590358654e+01
1.990203999999999951e+03	1.916999999999999886e+02	1.100000000000000000e+01	3.383870967741935232e+01	2.889131108827676542e+01
1.990288000000000011e+03	1.896999999999999886e+02	1.009999999999999964e+01	3.735833333333333428e+01	3.293726254394692177e+01
1.990371000000000095e+03	1.751999999999999886e+02	1.000000000000000000e+01	2.505645161290322420e+01	2.028677561438248489e+01
1.990454999999999927e+03	1.533000000000000114e+02	9.099999999999999645e+00	2.452916666666666501e+01	3.010577158351681959e+01
1.990538000000000011e+03	1.910999999999999943e+02	9.800000000000000711e+00	2.158870967741935587e+01	2.604973905409957524e+01
1.990623000000000047e+03	2.520999999999999943e+02	1.280000000000000071e+01	2.810483870967741993e+01	2.506099608902218989e+01
1.990707000000000107e+03	1.690999999999999943e+02	9.199999999999999289e+00	2.501666666666666572e+01	1.605432617361715941e+01
1.990789999999999964e+03	1.994000000000000057e+02	1.259999999999999964e+01	2.505241935483870819e+01	2.046321626609985955e+01
1.990874000000000024e+03	1.788000000000000114e+02	1.230000000000000071e+01	1.746249999999999858e+01	1.830638123032512254e+01
1.990958000000000084e+03	1.970999999999999943e+02	1.259999999999999964e+01	1.514919354838709609e+01	1.181126441544559036e+01
1.991041999999999916e+03	1.953000000000000114e+02	1.450000000000000000e+01	1.733064516129032384e+01	1.450040142614165006e+01
1.991123000000000047e+03	2.403000000000000114e+02	1.390000000000000036e+01	2.003125000000000000e+01	1.451919622953645828e+01
1.991203999999999951e+03	1.970000000000000000e+02	1.180000000000000071e+01	3.738306451612903203e+01	4.642764961392356327e+01
1.991288000000000011e+03	1.975999999999999943e+02	1.190000000000000036e+01	2.427499999999999858e+01	2.066718917350236495e+01
1.991371000000000095e+03	1.669000000000000057e+02	9.900000000000000355e+00	2.726612903225806406e+01	2.332073315084729614e+01
1.991454999999999927e+03	2.246999999999999886e+02	1.290000000000000036e+01	5.616250000000000142e+01	5.423162755333213880e+01
1.991538000000000011e+03	2.401999999999999886e+02	1.369999999999999929e+01	3.514112903225806406e+01	3.720432144535305952e+01
1.991623000000000047e+03	2.408000000000000114e+02	1.430000000000000071e+01	4.079838709677419217e+01	3.239112777735387283e+01
1.991707000000000107e+03	1.689000000000000057e+02	1.130000000000000071e+01	3.061250000000000071e+01	2.206797854547020421e+01
1.991789999999999964e+03	1.970999999999999943e+02	1.319999999999999929e+01	4.404838709677419217e+01	3.867083064222740063e+01
1.991874000000000024e+03	1.595000000000000000e+02	1.009999999999999964e+01	4.962083333333333002e+01	5.550144501997723268e+01
1.991958000000000084e+03	2.125999999999999943e+02	1.409999999999999964e+01	2.792338709677419217e+01	1.972569394041186186e+01
1.992041999999999916e+03	1.983000000000000114e+02	1.290000000000000036e+01	2.585887096774193594e+01	1.871411194318502424e+01
1.992124000000000024e+03	2.306999999999999886e+02	1.450000000000000000e+01	4.767241379310344485e+01	4.643186997468459509e+01
1.992205999999999904e+03	1.510000000000000000e+02	9.199999999999999289e+00	2.442741935483870819e+01	1.574272662937927514e+01
1.992289999999999964e+03	1.421999999999999886e+02	9.500000000000000000e+00	1.970833333333333215e+01	1.571485275852822561e+01
1.992373000000000047e+03	9.429999999999999716e+01	7.700000000000000178e+00	2.970967741935483986e+01	3.907535610502674928e+01
1.992455999999999904e+03	9.850000000000000000e+01	6.599999999999999645e+00	2.472916666666666785e+01	2.204894137985364111e+01
1.992539999999999964e+03	1.142000000000000028e+02	7.700000000000000178e+00	1.781048387096774022e+01	1.509514084681635815e+01
1.992624000000000024e+03	9.190000000000000568e+01	6.700000000000000178e+00	2.407258064516129181e+01	2.467781862422098627e+01
1.992708000000000084e+03	9.400000000000000000e+01	5.500000000000000000e+00	3.570416666666666572e+01	3.575285512103271657e+01
1.992790999999999940e+03	1.334000000000000057e+02	8.199999999999999289e+00	2.693145161290322420e+01	2.130461053741382926e+01
1.992874000000000024e+03	1.295999999999999943e+02	8.199999999999999289e+00	2.514583333333333215e+01	1.898287559808108327e+01
1.992958000000000084e+03	1.220000000000000000e+02	8.400000000000000355e+00	2.603629032258064413e+01	2.234324186876281004e+01
1.993041999999999916e+03	8.140000000000000568e+01	5.900000000000000355e+00	3.112096774193548399e+01	2.283870255831855189e+01
1.993123000000000047e+03	1.277999999999999972e+02	8.300000000000000711e+00	2.705357142857142705e+01	2.336562618987340301e+01
1.993203999999999951e+03	1.024000000000000057e+02	6.599999999999999645e+00	3.783870967741935232e+01	2.753689229097475533e+01
1.993288000000000011e+03	9.440000000000000568e+01	6.700000000000000178e+00	2.914166666666666572e+01	2.783397080108326094e+01
1.993371000000000095e+03	7.879999999999999716e+01	5.700000000000000178e+00	2.206854838709677580e+01	2.245172551359875612e+01
1.993454999999999927e+03	6.959999999999999432e+01	5.400000000000000355e+00	2.169999999999999929e+01	2.166067865972809159e+01
1.993538000000000011e+03	8.040000000000000568e+01	5.400000000000000355e+00	1.819354838709677580e+01	1.563503995855857021e+01
1.993623000000000047e+03	6.250000000000000000e+01	5.000000000000000000e+00	1.913709677419354804e+01	1.982456714632180450e+01
1.993707000000000107e+03	3.119999999999999929e+01	4.500000000000000000e+00	2.377083333333333215e+01	2.509153209030666076e+01
1.993789999999999964e+03	7.109999999999999432e+01	5.500000000000000000e+00	2.458870967741935587e+01	2.242011341255529189e+01
1.993874000000000024e+03	4.820000000000000284e+01	4.400000000000000355e+00	2.542500000000000071e+01	2.519247986337721912e+01
1.993958000000000084e+03	6.840000000000000568e+01	5.900000000000000355e+00	2.520564516129032384e+01	2.325737067496666199e+01
1.994041999999999916e+03	8.490000000000000568e+01	6.599999999999999645e+00	2.648790322580645196e+01	1.896919868706489254e+01
1.994123000000000047e+03	5.489999999999999858e+01	4.799999999999999822e+00	4.312053571428571530e+01	3.697717355340622447e+01
1.994203999999999951e+03	4.750000000000000000e+01	4.099999999999999645e+00	3.788306451612903203e+01	2.631306624331094568e+01
1.994288000000000011e+03	2.739999999999999858e+01	3.899999999999999911e+00	4.027499999999999858e+01	3.368851498161750158e+01
1.994371000000000095e+03	2.980000000000000071e+01	4.099999999999999645e+00	4.016532258064516014e+01	2.764581734786341016e+01
1.994454999999999927e+03	3.970000000000000284e+01	5.000000000000000000e+00	2.713749999999999929e+01	1.666714113907961092e+01
1.994538000000000011e+03	5.060000000000000142e+01	4.299999999999999822e+00	2.055241935483870819e+01	1.531514622274764825e+01
1.994623000000000047e+03	3.429999999999999716e+01	3.200000000000000178e+00	1.591935483870967794e+01	1.335622168310645463e+01
1.994707000000000107e+03	4.050000000000000000e+01	4.099999999999999645e+00	2.012500000000000000e+01	1.736426526903264644e+01
1.994789999999999964e+03	6.709999999999999432e+01	4.200000000000000178e+00	3.325403225806451957e+01	3.038137932265990315e+01
1.994874000000000024e+03	2.950000000000000000e+01	4.700000000000000178e+00	2.357916666666666572e+01	2.058139287412027585e+01
1.994958000000000084e+03	3.220000000000000284e+01	3.500000000000000000e+00	2.407661290322580783e+01	1.622293581914480853e+01
1.995041999999999916e+03	3.260000000000000142e+01	5.299999999999999822e+00	2.343951612903225978e+01	2.163452780428211852e+01
1.995123000000000047e+03	4.579999999999999716e+01	3.899999999999999911e+00	2.442410714285714235e+01	2.176156402572350146e+01
1.995203999999999951e+03	4.629999999999999716e+01	3.799999999999999822e+00	2.373790322580645196e+01	2.108240013858806350e+01
1.995288000000000011e+03	2.160000000000000142e+01	3.600000000000000089e+00	2.411250000000000071e+01	2.593950996228211991e+01
1.995371000000000095e+03	1.939999999999999858e+01	2.799999999999999822e+00	3.087096774193548399e+01	2.610338247206346907e+01
1.995454999999999927e+03	2.250000000000000000e+01	3.799999999999999822e+00	1.903750000000000142e+01	1.605234439004679103e+01
1.995538000000000011e+03	2.039999999999999858e+01	3.100000000000000089e+00	1.486290322580645196e+01	1.562738223255090375e+01
1.995623000000000047e+03	1.819999999999999929e+01	3.600000000000000089e+00	1.692338709677419217e+01	1.285959293535605319e+01
1.995707000000000107e+03	1.569999999999999929e+01	3.000000000000000000e+00	2.217500000000000071e+01	2.041166435317479610e+01
1.995789999999999964e+03	3.060000000000000142e+01	3.700000000000000178e+00	2.789112903225806406e+01	2.466730731835538748e+01
1.995874000000000024e+03	1.400000000000000000e+01	3.700000000000000178e+00	1.711666666666666714e+01	1.626483083902879656e+01
1.995958000000000084e+03	1.490000000000000036e+01	3.600000000000000089e+00	1.811693548387096797e+01	1.719405477602647991e+01
1.996041999999999916e+03	1.330000000000000071e+01	3.399999999999999911e+00	1.877419354838709609e+01	1.482034277044585835e+01
1.996124000000000024e+03	7.700000000000000178e+00	3.399999999999999911e+00	2.070258620689655160e+01	1.369880413360393234e+01
1.996205999999999904e+03	1.259999999999999964e+01	3.100000000000000089e+00	2.225000000000000000e+01	1.725642704019428209e+01
1.996289999999999964e+03	6.799999999999999822e+00	2.500000000000000000e+00	2.048750000000000071e+01	1.797010973116190868e+01
1.996373000000000047e+03	7.599999999999999645e+00	3.100000000000000089e+00	1.393548387096774199e+01	8.777943340099541913e+00
1.996455999999999904e+03	1.650000000000000000e+01	2.899999999999999911e+00	1.103333333333333321e+01	8.132684400341350539e+00
1.996539999999999964e+03	1.180000000000000071e+01	2.600000000000000089e+00	1.460483870967741993e+01	1.001073500281403206e+01
1.996624000000000024e+03	1.969999999999999929e+01	3.500000000000000000e+00	1.872580645161290391e+01	1.485349894136895621e+01
1.996708000000000084e+03	3.000000000000000000e+00	2.500000000000000000e+00	2.634166666666666501e+01	2.035005971872209329e+01
1.996790999999999940e+03	6.999999999999999556e-01	2.100000000000000089e+00	2.350403225806451601e+01	2.010175686108518534e+01
1.996874000000000024e+03	2.489999999999999858e+01	4.400000000000000355e+00	1.627499999999999858e+01	1.299548799904541241e+01
1.996958000000000084e+03	1.400000000000000000e+01	2.899999999999999911e+00	1.581854838709677402e+01	1.309069397933363632e+01
1.997041999999999916e+03	7.400000000000000355e+00	3.200000000000000178e+00	1.731451612903225978e+01	1.700539142945832438e+01
1.997123000000000047e+03	1.100000000000000000e+01	2.899999999999999911e+00	2.099107142857142705e+01	2.059212554755643509e+01
1.997203999999999951e+03	1.209999999999999964e+01	2.399999999999999911e+00	1.620161290322580783e+01	1.429328730260020386e+01
1.997288000000000011e+03	2.300000000000000000e+01	3.299999999999999822e+00	1.835833333333333428e+01	1.746749163128148652e+01
1.997371000000000095e+03	2.539999999999999858e+01	2.799999999999999822e+00	1.501209677419354804e+01	2.072408639467276004e+01
1.997454999999999927e+03	2.080000000000000071e+01	2.500000000000000000e+00	1.364166666666666750e+01	1.229654140624734993e+01
1.997538000000000011e+03	1.290000000000000036e+01	4.200000000000000178e+00	1.214516129032258007e+01	9.364219434589660551e+00
1.997623000000000047e+03	3.570000000000000284e+01	3.799999999999999822e+00	1.362903225806451601e+01	1.140349956326048364e+01
1.997707000000000107e+03	5.970000000000000284e+01	4.799999999999999822e+00	1.837500000000000000e+01	1.651517610159415383e+01
