BJD	RV	RVerr	BIS	BISerr	FWHM	FWHMerr
5.837808624299999792e+04	1.030099992161705558e+02	2.655811238272278718e-01	-2.208000000000000185e+01	5.311622476544557436e-01	7.051890489663029257e+03	6.241156409939855321e-01
5.837905412966667063e+04	1.008433925619842739e+02	2.655811238272278718e-01	-2.378000000000000114e+01	5.311622476544557436e-01	7.054729565659557011e+03	6.241156409939855321e-01
5.838114019266666583e+04	1.020001171938018274e+02	2.694438717061495847e-01	-2.289000000000000057e+01	5.388877434122991694e-01	7.050481647298481221e+03	6.331930985094517128e-01
5.838194996566666669e+04	1.021014702373009442e+02	2.713546265191240647e-01	-2.285000000000000497e+01	5.427092530382481295e-01	7.050678868129359216e+03	6.376833723199416548e-01
5.838291168733333325e+04	1.023057939748853187e+02	2.713546265191240647e-01	-2.291999999999999815e+01	5.427092530382481295e-01	7.051273980660717825e+03	6.376833723199416548e-01
5.838404374466666923e+04	1.020935947879448378e+02	2.713546265191240647e-01	-2.283999999999999986e+01	5.427092530382481295e-01	7.051921358235592379e+03	6.376833723199416548e-01
5.838499920866666798e+04	1.011715480207533346e+02	2.655811238272278718e-01	-2.316999999999999815e+01	5.311622476544557436e-01	7.052088098046257073e+03	6.241156409939855321e-01
5.838692001266666921e+04	1.015419621046801950e+02	2.771281292110204242e-01	-2.380000000000000071e+01	5.542562584220408484e-01	7.051408511355654809e+03	6.512511036458978886e-01
5.838790823533333605e+04	1.017435733674371221e+02	2.829016319029166171e-01	-2.388666666666666671e+01	5.658032638058332342e-01	7.052164668928310675e+03	6.648188349718540113e-01
5.838903188200000295e+04	1.020469458275982362e+02	2.713546265191240647e-01	-2.351999999999999957e+01	5.427092530382481295e-01	7.051922155812554593e+03	6.376833723199416548e-01
5.839087005166666495e+04	1.036516630279418081e+02	2.790659022126812938e-01	-2.323000000000000043e+01	5.581318044253625876e-01	7.052009842113577179e+03	6.558048701998009378e-01
5.839294333266666945e+04	1.026367857049732493e+02	2.713546265191240647e-01	-2.389666666666666472e+01	5.427092530382481295e-01	7.051782412971490885e+03	6.376833723199416548e-01
5.839407340333333559e+04	1.018812269468873382e+02	2.713546265191240647e-01	-2.229333333333333300e+01	5.427092530382481295e-01	7.051839891393018661e+03	6.376833723199416548e-01
5.839509832299999107e+04	1.019044288417301232e+02	2.713546265191240647e-01	-2.284000000000000341e+01	5.427092530382481295e-01	7.052186866989645750e+03	6.376833723199416548e-01
5.839995380966665834e+04	1.020411758391513359e+02	2.713546265191240647e-01	-2.361666666666667069e+01	5.427092530382481295e-01	7.051447833770536818e+03	6.376833723199416548e-01
5.840296506333332945e+04	1.019319163192661648e+02	2.713546265191240647e-01	-2.299333333333333584e+01	5.427092530382481295e-01	7.052643972891612066e+03	6.376833723199416548e-01
5.840499216399999568e+04	1.022051915632602714e+02	2.771281292110204242e-01	-2.364666666666666472e+01	5.542562584220408484e-01	7.053012218183816913e+03	6.512511036458978886e-01
5.840696150599999964e+04	1.024481455345496812e+02	2.771281292110204242e-01	-2.355666666666666842e+01	5.542562584220408484e-01	7.053114395382529437e+03	6.512511036458978886e-01
5.840792820500000380e+04	1.028204108114779842e+02	2.969848480983499628e-01	-2.283999999999999986e+01	5.939696961966999256e-01	7.053110471166069146e+03	6.979143930311223487e-01
5.841015321866667364e+04	1.015982004364016262e+02	2.886751345948128655e-01	-2.242333333333333556e+01	5.773502691896257311e-01	7.052930091140227887e+03	6.783865662978102451e-01
5.841087912599999254e+04	1.021407499043463645e+02	2.906123802516946131e-01	-2.237333333333333485e+01	5.812247605033892262e-01	7.052359930557780899e+03	6.829390935914824157e-01
5.841192384533333097e+04	9.261199108006474034e+01	3.233161507461904116e-01	-2.238333333333333641e+01	6.466323014923808232e-01	7.052481846994611260e+03	7.597929542535474257e-01
5.841792380899999989e+04	1.028077398223868641e+02	2.944486372867091695e-01	-2.303666666666666529e+01	5.888972745734183389e-01	7.050230381284614850e+03	6.919542976237664789e-01
5.842007956700000068e+04	1.042627017198519326e+02	2.944486372867091695e-01	-2.257666666666666799e+01	5.888972745734183389e-01	7.051436473942369048e+03	6.919542976237664789e-01
5.842195729633333394e+04	1.019767922366954025e+02	3.233161507461904116e-01	-2.238333333333332931e+01	6.466323014923808232e-01	7.051366054538233584e+03	7.597929542535474257e-01
5.842302805733333662e+04	1.010368769384719911e+02	3.233161507461904116e-01	-2.373999999999999844e+01	6.466323014923808232e-01	7.051852633681616680e+03	7.597929542535474257e-01
5.842392364466666913e+04	1.003799602978110244e+02	3.233161507461904116e-01	-2.222666666666666302e+01	6.466323014923808232e-01	7.052256131366509180e+03	7.597929542535474257e-01
5.842511081366666622e+04	1.017978723942276957e+02	3.233161507461904116e-01	-2.264000000000000057e+01	6.466323014923808232e-01	7.051498846413091997e+03	7.597929542535474257e-01
5.842593404000000010e+04	1.012725927091566973e+02	3.233161507461904116e-01	-2.247333333333333272e+01	6.466323014923808232e-01	7.051204897483560671e+03	7.597929542535474257e-01
5.842710191133333137e+04	1.022623478287814578e+02	3.233161507461904116e-01	-2.225666666666666416e+01	6.466323014923808232e-01	7.051437474173400005e+03	7.597929542535474257e-01
5.842793444699999964e+04	1.024149735878839351e+02	3.175426480542942187e-01	-2.161666666666666359e+01	6.350852961085884374e-01	7.050511697898790771e+03	7.462252229275914139e-01
5.842914871099999436e+04	1.022765800152951101e+02	3.233161507461904116e-01	-2.270666666666666700e+01	6.466323014923808232e-01	7.051979869129486360e+03	7.597929542535474257e-01
5.843016748100000405e+04	1.040449651855667952e+02	3.252520390234146519e-01	-2.319666666666666899e+01	6.505040780468293038e-01	7.051199473471689089e+03	7.643422917050245458e-01
5.843091362766667589e+04	1.041750495816109634e+02	3.233161507461904116e-01	-2.234666666666666401e+01	6.466323014923808232e-01	7.051416640632972303e+03	7.597929542535474257e-01
5.843193292633333476e+04	1.030152802972030344e+02	3.233161507461904116e-01	-2.194333333333332803e+01	6.466323014923808232e-01	7.051218075824752304e+03	7.597929542535474257e-01
5.843294062800000393e+04	1.022082720784433860e+02	3.233161507461904116e-01	-2.251333333333333186e+01	6.466323014923808232e-01	7.050620488474894955e+03	7.597929542535474257e-01
5.843408203733333357e+04	1.022630623992083230e+02	3.233161507461904116e-01	-2.287333333333333485e+01	6.466323014923808232e-01	7.052244884932272726e+03	7.597929542535474257e-01
5.843508908233333932e+04	1.018922142781284350e+02	3.194787421201396582e-01	-2.237000000000000099e+01	6.389574842402793164e-01	7.052372498294581419e+03	7.507750439823280830e-01
5.843591212733333668e+04	9.822643807239542468e+01	3.252520390234146519e-01	-2.407666666666666799e+01	6.505040780468293038e-01	7.051753425439851526e+03	7.643422917050245458e-01
5.843716513800000394e+04	9.986589300950350889e+01	3.252520390234146519e-01	-2.211333333333333329e+01	6.505040780468293038e-01	7.052649784188514786e+03	7.643422917050245458e-01
5.843814524666667421e+04	1.016647239375159870e+02	3.233161507461904116e-01	-2.253333333333333499e+01	6.466323014923808232e-01	7.051441311949206465e+03	7.597929542535474257e-01
5.844195969033333677e+04	1.011081308744264220e+02	3.194787421201396582e-01	-2.365666666666666629e+01	6.389574842402793164e-01	7.051618830735756092e+03	7.507750439823280830e-01
5.844290734933333442e+04	1.001401359622181673e+02	3.233161507461904116e-01	-2.176333333333333186e+01	6.466323014923808232e-01	7.052695129731178895e+03	7.597929542535474257e-01
5.844611295766666444e+04	1.016543146561061235e+02	3.233161507461904116e-01	-2.305000000000000071e+01	6.466323014923808232e-01	7.052549826543276140e+03	7.597929542535474257e-01
5.844795368366667390e+04	1.013381083168407031e+02	3.233161507461904116e-01	-2.280666666666666842e+01	6.466323014923808232e-01	7.051346996850690630e+03	7.597929542535474257e-01
5.844897020466666436e+04	1.023822498496015783e+02	3.233161507461904116e-01	-2.331000000000000227e+01	6.466323014923808232e-01	7.052313609727876610e+03	7.597929542535474257e-01
5.845100414499999169e+04	1.027814809341161748e+02	3.175426480542942187e-01	-2.180666666666666842e+01	6.350852961085884374e-01	7.054210173664697322e+03	7.462252229275914139e-01
5.845209295733333420e+04	1.022332013285908516e+02	3.233161507461904116e-01	-2.320666666666666700e+01	6.466323014923808232e-01	7.051538250726410297e+03	7.597929542535474257e-01
5.845300398833333020e+04	1.010371207466943559e+02	3.175426480542942187e-01	-2.234333333333333371e+01	6.350852961085884374e-01	7.051931515550914810e+03	7.462252229275914139e-01
5.845493848366666498e+04	1.009113423771838853e+02	3.233161507461904116e-01	-2.315333333333333599e+01	6.466323014923808232e-01	7.052296024100630348e+03	7.597929542535474257e-01
5.845602856166666606e+04	1.029089065145106332e+02	3.175426480542942187e-01	-2.265666666666666629e+01	6.350852961085884374e-01	7.052297649192315475e+03	7.462252229275914139e-01
5.845712785966667434e+04	1.004170097541751403e+02	3.252520390234146519e-01	-2.266666666666666785e+01	6.505040780468293038e-01	7.050754935841410770e+03	7.643422917050245458e-01
5.845812061866666772e+04	1.019325027080210901e+02	3.233161507461904116e-01	-2.216333333333333755e+01	6.466323014923808232e-01	7.054021912354251072e+03	7.597929542535474257e-01
5.846094187033333583e+04	9.982953481307561105e+01	3.233161507461904116e-01	-2.235333333333333528e+01	6.466323014923808232e-01	7.052676962166377052e+03	7.597929542535474257e-01
5.846205612233333522e+04	1.012224838055662985e+02	3.290896534380866600e-01	-2.364666666666666472e+01	6.581793068761733201e-01	7.052042191771096441e+03	7.733606855795036594e-01
5.846412357699999848e+04	1.006674028637800546e+02	3.233161507461904116e-01	-2.191666666666666785e+01	6.466323014923808232e-01	7.055072241813440087e+03	7.597929542535474257e-01
5.847704568499999732e+04	1.026218040467756651e+02	3.233161507461904116e-01	-2.315666666666666629e+01	6.466323014923808232e-01	7.053164396502103045e+03	7.597929542535474257e-01
5.847792612866666605e+04	1.016011297924026735e+02	3.290896534380866600e-01	-2.292333333333333201e+01	6.581793068761733201e-01	7.052208717609445557e+03	7.733606855795036594e-01
5.847892907266667316e+04	1.024034904013806653e+02	3.290896534380866600e-01	-2.230666666666666842e+01	6.581793068761733201e-01	7.051320071754608762e+03	7.733606855795036594e-01
5.848004117533333920e+04	1.023699044026619589e+02	3.233161507461904116e-01	-2.208333333333333215e+01	6.466323014923808232e-01	7.053022692411261232e+03	7.597929542535474257e-01
5.848096521133333590e+04	1.018455906167078666e+02	3.233161507461904116e-01	-2.249666666666666970e+01	6.466323014923808232e-01	7.052961575564062514e+03	7.597929542535474257e-01
5.848392539666666562e+04	1.028152190394768581e+02	3.252520390234146519e-01	-2.295666666666666700e+01	6.505040780468293038e-01	7.052883249073963270e+03	7.643422917050245458e-01
5.848599579066666774e+04	1.028471386367225620e+02	3.233161507461904116e-01	-2.183999999999999986e+01	6.466323014923808232e-01	7.053422745836846843e+03	7.597929542535474257e-01
5.848691874933333747e+04	9.814211948282733999e+01	3.233161507461904116e-01	-2.243999999999999773e+01	6.466323014923808232e-01	7.054068722739430086e+03	7.597929542535474257e-01
5.848808642333332682e+04	1.028740542809214276e+02	3.233161507461904116e-01	-2.129333333333333655e+01	6.466323014923808232e-01	7.052733721823747146e+03	7.597929542535474257e-01
5.849492903933333582e+04	1.014993463573197658e+02	3.252520390234146519e-01	-2.266333333333333044e+01	6.505040780468293038e-01	7.053692773061467051e+03	7.643422917050245458e-01
5.849895931666666729e+04	1.035949184930314715e+02	2.655811238272278718e-01	-2.148333333333333428e+01	5.311622476544557436e-01	7.054329971103175012e+03	6.241156409939855321e-01
5.850292168466667499e+04	1.046400786107585219e+02	3.252520390234146519e-01	-2.180000000000000071e+01	6.505040780468293038e-01	7.051725054204271146e+03	7.643422917050245458e-01
5.850396291133333580e+04	1.040249275526870889e+02	2.655811238272278718e-01	-2.178333333333333144e+01	5.311622476544557436e-01	7.053242075112888415e+03	6.241156409939855321e-01
5.850506670766667230e+04	1.041217424228203754e+02	2.655811238272278718e-01	-2.247666666666666302e+01	5.311622476544557436e-01	7.052557112904773930e+03	6.241156409939855321e-01
5.850602315000000090e+04	1.047993546643100444e+02	2.655811238272278718e-01	-2.200333333333333385e+01	5.311622476544557436e-01	7.054298969686159580e+03	6.241156409939855321e-01
5.850706381333333411e+04	1.032733587687460641e+02	2.598076211353315679e-01	-2.254333333333333300e+01	5.196152422706631357e-01	7.053350006809293518e+03	6.105479096680292983e-01
5.850816605866666214e+04	1.026898183931891566e+02	2.713546265191240647e-01	-2.215333333333333243e+01	5.427092530382481295e-01	7.053652997932153085e+03	6.376833723199416548e-01
5.850900424499999644e+04	1.035235151121109567e+02	2.655811238272278718e-01	-2.248333333333333428e+01	5.311622476544557436e-01	7.053877877970607187e+03	6.241156409939855321e-01
5.851006466899999214e+04	1.037945788493626225e+02	2.598076211353315679e-01	-2.132666666666666444e+01	5.196152422706631357e-01	7.053484158119962558e+03	6.105479096680292983e-01
5.851094118899999739e+04	1.023469723623693426e+02	2.694438717061495847e-01	-2.227333333333332988e+01	5.388877434122991694e-01	7.053368967366034667e+03	6.331930985094516018e-01
5.851203350700000738e+04	1.019771085396705388e+02	2.655811238272278718e-01	-2.163333333333332931e+01	5.311622476544557436e-01	7.054064890585693320e+03	6.241156409939855321e-01
5.851298271200000454e+04	1.015566885962485912e+02	2.713546265191240647e-01	-2.231666666666666643e+01	5.427092530382481295e-01	7.053959097047038085e+03	6.376833723199416548e-01
5.851390942800000630e+04	1.014189356367247683e+02	2.732926799035951260e-01	-2.278666666666666529e+01	5.465853598071902519e-01	7.053251488685661570e+03	6.422377977734484711e-01
5.851492151500000182e+04	1.027914752529726599e+02	2.713546265191240647e-01	-2.187666666666666515e+01	5.427092530382481295e-01	7.051677040545416276e+03	6.376833723199416548e-01
5.851606222033334052e+04	1.012460087977024301e+02	3.233161507461904116e-01	-2.304666666666666330e+01	6.466323014923808232e-01	7.053013213289900705e+03	7.597929542535474257e-01
5.851716009800000029e+04	1.026058334909380250e+02	2.713546265191240647e-01	-2.340999999999999659e+01	5.427092530382481295e-01	7.053414604676680028e+03	6.376833723199416548e-01
5.851793414133333135e+04	1.029492420911907544e+02	2.675194696964440788e-01	-2.364666666666666472e+01	5.350389393928881576e-01	7.053269656436910736e+03	6.286707537866437212e-01
5.852013543666666374e+04	1.022054329425392467e+02	2.771281292110204242e-01	-2.262999999999999901e+01	5.542562584220408484e-01	7.053770115618532145e+03	6.512511036458978886e-01
5.852096639266666170e+04	1.027370762331501624e+02	2.655811238272278718e-01	-2.219999999999999929e+01	5.311622476544557436e-01	7.053018465147845745e+03	6.241156409939855321e-01
5.852209271933333366e+04	1.028155036111734830e+02	2.713546265191240647e-01	-2.241333333333333755e+01	5.427092530382481295e-01	7.052392842331581051e+03	6.376833723199416548e-01
5.852312922733333107e+04	1.021916464337117532e+02	2.655811238272278718e-01	-2.218000000000000327e+01	5.311622476544557436e-01	7.053962832714063552e+03	6.241156409939855321e-01
5.852394593233333580e+04	1.021268434446792099e+02	2.713546265191240647e-01	-2.231000000000000227e+01	5.427092530382481295e-01	7.054285594888490778e+03	6.376833723199416548e-01
5.852512126733333571e+04	1.022466301574041125e+02	2.713546265191240647e-01	-2.259999999999999787e+01	5.427092530382481295e-01	7.053450469970041013e+03	6.376833723199416548e-01
5.852806364599999506e+04	1.023873467352853908e+02	2.713546265191240647e-01	-2.171333333333333471e+01	5.427092530382481295e-01	7.052810467588681604e+03	6.376833723199416548e-01
5.853195745566667028e+04	1.035845638283715147e+02	2.655811238272278718e-01	-2.287666666666666515e+01	5.311622476544557436e-01	7.052051969461899716e+03	6.241156409939855321e-01
5.853299649799999315e+04	1.045282929539960008e+02	2.713546265191240647e-01	-2.176000000000000156e+01	5.427092530382481295e-01	7.052608811776141920e+03	6.376833723199416548e-01
5.853413600366666651e+04	1.051125458870849769e+02	2.713546265191240647e-01	-2.279333333333333655e+01	5.427092530382481295e-01	7.054019269675060059e+03	6.376833723199416548e-01
5.853495899666667538e+04	1.055934264155036857e+02	2.713546265191240647e-01	-2.198666666666666814e+01	5.427092530382481295e-01	7.054135426148772240e+03	6.376833723199416548e-01
5.853703931566667598e+04	1.016019692521578008e+02	2.655811238272278718e-01	-2.203333333333333144e+01	5.311622476544557436e-01	7.052487471563642430e+03	6.241156409939855321e-01
5.853906007400000090e+04	1.030055913618947443e+02	2.655811238272278718e-01	-2.219666666666666899e+01	5.311622476544557436e-01	7.052320383540536568e+03	6.241156409939855321e-01
5.854005317933333572e+04	1.039084123338176227e+02	2.713546265191240647e-01	-2.184000000000000341e+01	5.427092530382481295e-01	7.051346712789430057e+03	6.376833723199416548e-01
5.854103128399999696e+04	1.030213666686017433e+02	2.655811238272278718e-01	-2.218666666666666387e+01	5.311622476544557436e-01	7.052436476248528379e+03	6.241156409939855321e-01
5.854399076499999501e+04	1.018733860742256212e+02	2.713546265191240647e-01	-2.218000000000000327e+01	5.427092530382481295e-01	7.051454553780852621e+03	6.376833723199416548e-01
5.854504507733333594e+04	1.030382376116228329e+02	2.713546265191240647e-01	-2.245666666666666700e+01	5.427092530382481295e-01	7.051029655111570719e+03	6.376833723199416548e-01
5.854596304299999611e+04	1.036967741560336407e+02	2.713546265191240647e-01	-2.273000000000000043e+01	5.427092530382481295e-01	7.053152926690899221e+03	6.376833723199416548e-01
5.854713168033333932e+04	1.056530534113652493e+02	2.713546265191240647e-01	-2.085666666666666558e+01	5.427092530382481295e-01	7.053263720217205446e+03	6.376833723199416548e-01
5.854804016733333265e+04	1.035232336084784919e+02	2.713546265191240647e-01	-2.266666666666666785e+01	5.427092530382481295e-01	7.052660042196120230e+03	6.376833723199416548e-01
5.854917530133333639e+04	1.024140713361104673e+02	2.713546265191240647e-01	-2.281333333333333258e+01	5.427092530382481295e-01	7.053552970835677115e+03	6.376833723199416548e-01
5.855000648499999807e+04	1.039645090386969315e+02	2.713546265191240647e-01	-2.174666666666666970e+01	5.427092530382481295e-01	7.053594991279152055e+03	6.376833723199416548e-01
5.855115251066666679e+04	1.022233227275664973e+02	2.694438717061495847e-01	-2.129666666666666686e+01	5.388877434122991694e-01	7.053127282784284944e+03	6.331930985094517128e-01
5.855190399133333267e+04	1.024420097219829557e+02	2.713546265191240647e-01	-2.105000000000000071e+01	5.427092530382481295e-01	7.052282940680274805e+03	6.376833723199416548e-01
5.855307105066665827e+04	1.037945997136833256e+02	2.713546265191240647e-01	-2.222333333333332916e+01	5.427092530382481295e-01	7.052100141419024112e+03	6.376833723199416548e-01
5.855390834166666173e+04	1.018753618774291425e+02	2.771281292110204242e-01	-2.186333333333333329e+01	5.542562584220408484e-01	7.054239285198344987e+03	6.512511036458978886e-01
5.855613518000000477e+04	1.057073149275181692e+02	2.713546265191240647e-01	-2.270999999999999730e+01	5.427092530382481295e-01	7.051858387249071711e+03	6.376833723199416548e-01
5.855795568799999455e+04	1.032763407335439609e+02	2.771281292110204242e-01	-2.140666666666666629e+01	5.542562584220408484e-01	7.052942643076832610e+03	6.512511036458978886e-01
5.855896672066665633e+04	1.025282106040900345e+02	2.713546265191240647e-01	-2.282666666666666799e+01	5.427092530382481295e-01	7.051490009195763378e+03	6.376833723199416548e-01
5.856104813099999592e+04	1.049315136905452732e+02	2.713546265191240647e-01	-2.126666666666666572e+01	5.427092530382481295e-01	7.052464612384058455e+03	6.376833723199416548e-01
5.856310621966666076e+04	1.026346974812214086e+02	2.771281292110204242e-01	-2.115333333333333243e+01	5.542562584220408484e-01	7.052227293336528419e+03	6.512511036458978886e-01
