aa_mean	aa_std
2.131666666666666643e+01	2.065328195603680683e+01
1.696774193548387188e+01	1.597802699065337961e+01
1.563306451612903203e+01	1.343737098527229357e+01
1.119999999999999929e+01	1.001964736571768455e+01
1.459677419354838790e+01	2.035488344149269224e+01
1.241666666666666607e+01	1.229402519745081612e+01
1.096774193548387011e+01	1.129618511387588242e+01
1.202419354838709609e+01	1.011782498436061850e+01
2.076339285714285765e+01	2.044335158927728457e+01
9.983870967741935942e+00	7.453061582403074148e+00
1.545416666666666750e+01	1.292760222568576545e+01
1.105241935483870996e+01	1.240094925938409354e+01
1.306666666666666643e+01	1.393809727170661894e+01
8.887096774193548043e+00	6.779606132602055801e+00
1.530241935483870996e+01	1.381798713055814609e+01
1.897083333333333499e+01	1.555377711807935448e+01
1.816532258064516014e+01	1.259163537224433149e+01
2.043333333333333357e+01	1.410007880198625685e+01
2.365725806451612812e+01	1.638816780774144632e+01
1.978629032258064413e+01	1.591657603537602483e+01
1.960267857142857295e+01	1.497522334570762048e+01
2.791935483870967616e+01	3.230814258051864840e+01
1.952499999999999858e+01	1.833119495104815400e+01
1.495967741935483808e+01	1.402756456545031227e+01
2.168333333333333357e+01	3.035662567253188726e+01
1.689919354838709609e+01	1.699341426499965735e+01
2.534677419354838790e+01	2.164357326754806365e+01
2.687916666666666643e+01	2.692733244565619799e+01
2.471370967741935587e+01	2.340428977317364811e+01
2.304583333333333428e+01	2.133097276979077250e+01
2.635080645161290391e+01	2.437116221555165296e+01
1.811290322580645196e+01	1.586394251806407851e+01
1.886206896551724199e+01	1.867341672729192226e+01
2.041129032258064413e+01	1.914967029817004729e+01
1.697500000000000142e+01	1.723584564214938908e+01
2.195161290322580783e+01	2.048676001978401473e+01
1.617083333333333428e+01	1.502886054581502684e+01
1.811290322580645196e+01	1.476247950883249516e+01
1.833870967741935587e+01	1.636128746056757066e+01
2.649166666666666714e+01	2.319464587404218392e+01
2.664919354838709609e+01	2.375076228307325366e+01
1.788749999999999929e+01	1.571410758151201215e+01
1.889516129032258007e+01	1.744660913000792135e+01
1.922580645161290391e+01	1.379565073450127066e+01
1.853571428571428470e+01	1.464607978474869832e+01
2.470564516129032384e+01	2.332618562633182790e+01
2.161250000000000071e+01	2.003569340992885728e+01
1.496774193548387011e+01	1.603495953095015025e+01
1.265833333333333321e+01	1.272071527950461700e+01
1.726209677419354804e+01	1.951797803491129812e+01
2.097983870967741993e+01	2.058762735173690217e+01
2.926666666666666572e+01	3.310922160902541123e+01
1.917338709677419217e+01	2.006637618115698629e+01
1.910833333333333428e+01	1.764855793605308065e+01
1.533064516129032206e+01	1.429821880074890750e+01
1.407661290322580605e+01	1.011656744724574075e+01
1.524553571428571352e+01	1.305850426509796058e+01
1.680645161290322420e+01	1.404668335285595404e+01
1.417083333333333250e+01	1.611029637547228788e+01
1.504838709677419395e+01	1.393148837584431021e+01
1.518333333333333357e+01	1.365496450217119673e+01
1.257661290322580605e+01	9.854699295513524859e+00
1.853629032258064413e+01	2.218340644991576482e+01
1.807083333333333286e+01	1.503797911862568881e+01
1.448387096774193594e+01	1.355989334752504227e+01
1.314166666666666750e+01	1.378362303202205652e+01
1.399596774193548399e+01	9.390497077034746454e+00
